state,district,date,total_enrolments,age_weighted_load,growth_rate,volatility,anomaly,ASSI,stress_level
Meghalaya,East Khasi Hills,2025-06-30,3140.0,0.25545892380721386,0.008769628410284721,0.49845624946023304,0.0,20.406722651750332,Low
Meghalaya,East Khasi Hills,2025-07-31,6586.0,0.5501680468452236,0.028695596516637497,0.49845624946023304,1.0,47.693236775929535,Medium
Meghalaya,East Khasi Hills,2025-09-30,687.0,0.05885450954575378,0.0014158370609568555,0.49845624946023304,0.0,12.358701297558735,Low
Meghalaya,East Khasi Hills,2025-10-31,568.0,0.050809050275458234,0.011304170484094439,0.49845624946023304,0.0,12.28409126232535,Low
Meghalaya,East Khasi Hills,2025-11-30,107.0,0.008163265306122448,0.0025664625085558,0.49845624946023304,0.0,10.359817164163454,Low
Meghalaya,East Khasi Hills,2025-12-31,15.0,0.001205779425522331,0.001906848335855008,0.49845624946023304,0.0,10.065027374621929,Low
Meghalaya,Eastern West Khasi Hills,2025-09-30,23.0,0.001593846367069748,0.01367495970787706,0.001425082937675678,0.0,0.43412950613323,Low
Meghalaya,Eastern West Khasi Hills,2025-10-31,25.0,0.0017670905374034163,0.014865118419414259,0.001425082937675678,0.0,0.47081324073500674,Low
Meghalaya,Eastern West Khasi Hills,2025-11-30,9.0,0.0006236790132012058,0.004915391590963254,0.001425082937675678,0.0,0.17633360905564313,Low
Meghalaya,Jaintia Hills,2025-10-31,1.0,8.315720176016076e-05,0.01367495970787706,,0.0,,High
Meghalaya,Kamrup,2025-07-31,143.0,0.012134021690170124,0.01367495970787706,,0.0,,High
Meghalaya,North Garo Hills,2025-04-30,1495.0,0.11482623609715532,0.01367495970787706,0.08629737766050948,0.0,6.660870989793328,Low
Meghalaya,North Garo Hills,2025-05-31,324.0,0.026506358061051245,0.0029543762370304177,0.08629737766050948,0.0,2.860061281578,Low
Meghalaya,North Garo Hills,2025-07-31,244.0,0.021544645022694982,0.010295496699808462,0.08629737766050948,0.0,2.8451207716132005,Low
Meghalaya,North Garo Hills,2025-09-30,133.0,0.010775787394754165,0.007448576120675265,0.08629737766050948,0.0,2.3431934520172377,Low
Meghalaya,North Garo Hills,2025-10-31,81.0,0.007220817019507293,0.008323719786830094,0.08629737766050948,0.0,2.222873228661234,Low
Meghalaya,North Garo Hills,2025-11-30,6.0,0.0004296455424274973,0.001001973427619816,0.08629737766050948,0.0,1.768182710597785,Low
Meghalaya,North Garo Hills,2025-12-31,11.0,0.0007622743494681404,0.025080647360108576,0.08629737766050948,0.0,2.3834547111916295,Low
Meghalaya,Ri Bhoi,2025-03-31,67.0,0.0059595994594781885,0.01367495970787706,0.16357229514284038,0.0,3.851703873932862,Low
Meghalaya,Ri Bhoi,2025-04-30,2333.0,0.18390215169259555,0.47657564424441345,0.16357229514284038,1.0,37.54192307667097,Medium
Meghalaya,Ri Bhoi,2025-05-31,1609.0,0.1368005266622778,0.009427526603608419,0.16357229514284038,0.0,8.97915513443813,Low
Meghalaya,Ri Bhoi,2025-06-30,783.0,0.06616541353383458,0.0066486591479691165,0.16357229514284038,0.0,6.0842789229094185,Low
Meghalaya,Ri Bhoi,2025-07-31,2424.0,0.20516267627594334,0.042359608653948964,0.16357229514284038,0.0,12.536943170243264,Low
Meghalaya,Ri Bhoi,2025-09-30,249.0,0.021607012924015106,0.001394083151637679,0.16357229514284038,0.0,4.1705784986083545,Low
Meghalaya,Ri Bhoi,2025-10-31,159.0,0.014233741034614184,0.00872791446112604,0.16357229514284038,0.0,4.058993405769526,Low
Meghalaya,Ri Bhoi,2025-11-30,61.0,0.004462769827795295,0.005239054878302051,0.16357229514284038,0.0,3.580933067926171,Low
Meghalaya,Ri Bhoi,2025-12-31,26.0,0.0019403347077370846,0.005821863291586507,0.16357229514284038,0.0,3.494605873455954,Low
Meghalaya,South Garo Hills,2025-04-30,1418.0,0.11418176778351408,0.01367495970787706,0.07748738678963155,0.0,6.45889243983012,Low
Meghalaya,South Garo Hills,2025-05-31,685.0,0.05557672984304078,0.00659989422204995,0.07748738678963155,0.0,3.9378142850655116,Low
Meghalaya,South Garo Hills,2025-06-30,551.0,0.04957555178268252,0.010997536971411617,0.07748738678963155,0.0,3.807708231385222,Low
Meghalaya,South Garo Hills,2025-07-31,486.0,0.04246561103218876,0.012060361455837026,0.07748738678963155,0.0,3.5498812134761066,Low
Meghalaya,South Garo Hills,2025-09-30,205.0,0.017573888638647308,0.005761383830649761,0.07748738678963155,0.0,2.3967378771047674,Low
Meghalaya,South Garo Hills,2025-10-31,104.0,0.007470288624787776,0.006931694617874816,0.07748738678963155,0.0,2.021851646231012,Low
Meghalaya,South Garo Hills,2025-11-30,14.0,0.0010117459547486227,0.0018305917613289455,0.07748738678963155,0.0,1.6359823680157994,Low
Meghalaya,South Garo Hills,2025-12-31,1.0,6.92976681334673e-05,0.0009657648953905109,0.07748738678963155,0.0,1.5766637649027324,Low
Meghalaya,South West Garo Hills,2025-04-30,1775.0,0.14276705588856933,0.01367495970787706,0.0993763861790524,0.0,8.040083951820748,Low
Meghalaya,South West Garo Hills,2025-05-31,799.0,0.06658812930944873,0.006149133579260973,0.0993763861790524,0.0,4.8047812354405215,Low
Meghalaya,South West Garo Hills,2025-06-30,618.0,0.05150895672360625,0.010574439860486964,0.0993763861790524,0.0,4.312246989037472,Low
Meghalaya,South West Garo Hills,2025-07-31,815.0,0.06759987526419736,0.018037912071934552,0.0993763861790524,0.0,5.142470535947306,Low
Meghalaya,South West Garo Hills,2025-09-30,174.0,0.01466338657704168,0.0029102297175746267,0.0993763861790524,0.0,2.6468189296020808,Low
Meghalaya,South West Garo Hills,2025-10-31,76.0,0.005876442257718027,0.005966288053265414,0.0993763861790524,0.0,2.3717426152214043,Low
Meghalaya,South West Garo Hills,2025-11-30,15.0,0.001136481757388864,0.0026894816007277562,0.0993763861790524,0.0,2.1002240338947966,Low
Meghalaya,South West Garo Hills,2025-12-31,3.0,0.00020789300440040193,0.002725499561734802,0.0993763861790524,0.0,2.063980932800434,Low
Meghalaya,South West Khasi Hills,2025-04-30,988.0,0.07915179654204636,0.01367495970787706,0.06082015593584302,0.0,4.724348973095641,Low
Meghalaya,South West Khasi Hills,2025-05-31,527.0,0.04532067495928762,0.007288698160089129,0.06082015593584302,0.0,3.2114475710905936,Low
Meghalaya,South West Khasi Hills,2025-06-30,384.0,0.03241744915283601,0.00996107735280509,0.06082015593584302,0.0,2.7621280186504285,Low
Meghalaya,South West Khasi Hills,2025-07-31,746.0,0.06489033644017879,0.02657764386446396,0.06082015593584302,0.0,4.476457672935611,Low
Meghalaya,South West Khasi Hills,2025-09-30,60.0,0.005315131145836942,0.0010889515640205103,0.06082015593584302,0.0,1.4562321536508511,Low
Meghalaya,South West Khasi Hills,2025-10-31,81.0,0.006513980804545926,0.0184653485218143,0.06082015593584302,0.0,1.938596063944055,Low
Meghalaya,South West Khasi Hills,2025-11-30,37.0,0.002785766258965386,0.006240141090126145,0.06082015593584302,0.0,1.4838372963286297,Low
Meghalaya,South West Khasi Hills,2025-12-31,6.0,0.00041578600880080386,0.0022076196899578054,0.06082015593584302,0.0,1.2882250513178377,Low
Meghalaya,West Garo Hills,2025-04-30,3703.0,0.29863830082117737,0.01367495970787706,0.2847429279618717,1.0,32.982264584781454,Medium
Meghalaya,West Garo Hills,2025-05-31,2385.0,0.19927237448459859,0.00880344050972168,0.2847429279618717,0.0,13.88583955136442,Low
Meghalaya,West Garo Hills,2025-06-30,2367.0,0.20083850178441492,0.01357166291404553,0.2847429279618717,0.0,14.067690203465173,Low
Meghalaya,West Garo Hills,2025-07-31,4297.0,0.3632999549565157,0.024834897436042752,0.2847429279618717,1.0,35.84772919339913,Medium
Meghalaya,West Garo Hills,2025-09-30,334.0,0.027220124042825956,0.001051992940608688,0.2847429279618717,0.0,6.80996334446569,Low
Meghalaya,West Garo Hills,2025-10-31,234.0,0.01824607601954194,0.009577107856775915,0.2847429279618717,0.0,6.664129296438509,Low
Meghalaya,West Garo Hills,2025-11-30,60.0,0.004636013998128963,0.0034975768797320134,0.2847429279618717,0.0,5.967738541155892,Low
Meghalaya,West Garo Hills,2025-12-31,6.0,0.0004504348428675375,0.0013568170434670214,0.2847429279618717,0.0,5.746796379038812,Low
Meghalaya,West Jaintia Hills,2025-03-31,510.0,0.044627698277952946,0.01367495970787706,0.18707696371956165,0.0,5.8685211982062775,Low
Meghalaya,West Jaintia Hills,2025-04-30,2917.0,0.23719898825404526,0.0782714071876918,0.18707696371956165,1.0,30.18628398424534,Medium
Meghalaya,West Jaintia Hills,2025-05-31,2201.0,0.185690031530439,0.010315423598587612,0.18707696371956165,0.0,11.427026125573484,Low
Meghalaya,West Jaintia Hills,2025-06-30,1843.0,0.15234399362461454,0.011448751886251135,0.18707696371956165,0.0,10.121517816532094,Low
Meghalaya,West Jaintia Hills,2025-07-31,2196.0,0.18587713523439936,0.016296473158493047,0.18707696371956165,0.0,11.584036512729535,Low
Meghalaya,West Jaintia Hills,2025-09-30,289.0,0.02444128755067392,0.0017893606079833427,0.18707696371956165,0.0,4.763924791617774,Low
Meghalaya,West Jaintia Hills,2025-10-31,101.0,0.007380201656214268,0.004771419450633356,0.18707696371956165,0.0,4.156032826905638,Low
Meghalaya,West Jaintia Hills,2025-11-30,65.0,0.005911091091784761,0.00879648736553645,0.18707696371956165,0.0,4.197895102201035,Low
Meghalaya,West Jaintia Hills,2025-12-31,31.0,0.00218287654620422,0.0065156973046302,0.18707696371956165,0.0,3.9917467688551573,Low
Meghalaya,West Khasi Hills,2025-03-31,673.0,0.0635875402792696,0.01367495970787706,0.28376167126022966,0.0,8.560609029072303,Low
Meghalaya,West Khasi Hills,2025-04-30,4695.0,0.3768892276774886,0.09547051822902149,0.28376167126022966,1.0,38.13756548802968,Medium
Meghalaya,West Khasi Hills,2025-05-31,2432.0,0.20613977339662518,0.007077880817909028,0.28376167126022966,0.0,14.097771381517326,Low
Meghalaya,West Khasi Hills,2025-06-30,2177.0,0.1787048265825855,0.012239869074002535,0.28376167126022966,0.0,13.129423215358077,Low
Meghalaya,West Khasi Hills,2025-07-31,3619.0,0.2977651502026956,0.02274083105074404,0.28376167126022966,1.0,33.15436020958102,Medium
Meghalaya,West Khasi Hills,2025-09-30,307.0,0.025459963272235885,0.0011491887752910022,0.28376167126022966,0.0,6.7223616754763045,Low
Meghalaya,West Khasi Hills,2025-10-31,196.0,0.016915560791379368,0.008726303045736218,0.28376167126022966,0.0,6.570013433003173,Low
Meghalaya,West Khasi Hills,2025-11-30,34.0,0.002446207685111396,0.002362379709949472,0.28376167126022966,0.0,5.832141225357787,Low
Meghalaya,West Khasi Hills,2025-12-31,26.0,0.00180173937147015,0.010454530253129337,0.28376167126022966,0.0,6.008666256391633,Low
Mizoram,Aizawl,2025-09-30,93.0,0.007428710023907695,0.01367495970787706,0.00997513409918441,0.0,0.8385250756369226,Low
Mizoram,Aizawl,2025-10-31,125.0,0.010907452964207753,0.018384404932024263,0.00997513409918441,0.0,1.0954109238526049,Low
Mizoram,Aizawl,2025-11-30,11.0,0.000900869685735075,0.0011925751412748872,0.00997513409918441,0.0,0.2653518479449634,Low
Mizoram,Aizawl,2025-12-31,1.0,6.92976681334673e-05,0.0012323913599881307,0.00997513409918441,0.0,0.23308437270873017,Low
Mizoram,Champhai,2025-04-30,368.0,0.029901943799591144,0.01367495970787706,0.021132549203555142,0.0,1.9606027287516752,Low
Mizoram,Champhai,2025-06-30,138.0,0.0116558677800492,0.005120693968703422,0.021132549203555142,0.0,1.0169030444906564,Low
Mizoram,Champhai,2025-07-31,172.0,0.013928831294826928,0.017047076057232463,0.021132549203555142,0.0,1.4059811372949915,Low
Mizoram,Champhai,2025-09-30,39.0,0.003090675998752642,0.003091542560806418,0.021132549203555142,0.0,0.623566588041369,Low
Mizoram,Champhai,2025-10-31,48.0,0.0041232112539413045,0.01683345782695656,0.021132549203555142,0.0,1.008415879902669,Low
Mizoram,Champhai,2025-11-30,13.0,0.001053324555628703,0.003694983012174481,0.021132549203555142,0.0,0.557158541600613,Low
Mizoram,Champhai,2025-12-31,6.0,0.00046429437649423094,0.006305130763358233,0.021132549203555142,0.0,0.5988510282148279,Low
Mizoram,Khawzawl,2025-09-30,3.0,0.00023561207165378884,0.01367495970787706,0.00011558948968947519,0.0,0.35361026535686757,Low
Mizoram,Khawzawl,2025-10-31,4.0,0.00041578600880080386,0.018237234768769664,0.00011558948968947519,0.0,0.4748740993650632,Low
Mizoram,Kolasib,2025-07-31,85.0,0.007193097952253906,0.01367495970787706,0.006162845990835451,0.0,0.7528548306037918,Low
Mizoram,Kolasib,2025-09-30,13.0,0.0011018329233221302,0.002081413670785258,0.006162845990835451,0.0,0.21936557851922567,Low
Mizoram,Kolasib,2025-10-31,15.0,0.001233498492775718,0.015780625120596723,0.006162845990835451,0.0,0.5671124875426559,Low
Mizoram,Kolasib,2025-11-30,3.0,0.00023561207165378887,0.002725499561734802,0.006162845990835451,0.0,0.20081889172623063,Low
Mizoram,Lawngtlai,2025-05-31,371.0,0.030594920480925814,0.01367495970787706,0.02621199931175313,0.0,2.0899107981690217,Low
Mizoram,Lawngtlai,2025-06-30,173.0,0.014018918263400437,0.006370400715504531,0.02621199931175313,0.0,1.2442567346586935,Low
Mizoram,Lawngtlai,2025-07-31,330.0,0.027268632410519383,0.02609595134764826,0.02621199931175313,0.0,2.2673840663470446,Low
Mizoram,Lawngtlai,2025-09-30,52.0,0.004275666123834933,0.002144846372166654,0.02621199931175313,0.0,0.7488877904926263,Low
Mizoram,Lawngtlai,2025-10-31,20.0,0.001621565434323135,0.0052522980569984,0.02621199931175313,0.0,0.7204100550329481,Low
Mizoram,Lawngtlai,2025-11-30,6.0,0.00048508367693427115,0.004094182080002586,0.02621199931175313,0.0,0.6459978853124982,Low
Mizoram,Lunglei,2025-05-31,183.0,0.015120751186722564,0.01367495970787706,0.012037744962485615,0.0,1.1874589394155415,Low
Mizoram,Lunglei,2025-07-31,135.0,0.011198503170368315,0.010084972774715664,0.012037744962485615,0.0,0.9408193454323366,Low
Mizoram,Lunglei,2025-09-30,23.0,0.0018155989050968433,0.0023199640007665716,0.012037744962485615,0.0,0.3713779554727503,Low
Mizoram,Lunglei,2025-10-31,33.0,0.0027441876580853054,0.019625753265563067,0.012037744962485615,0.0,0.8411662372122012,Low
Mizoram,Lunglei,2025-11-30,29.0,0.0028134853262187726,0.012015950594825202,0.012037744962485615,0.0,0.6536930771690933,Low
Mizoram,Mamit,2025-09-30,13.0,0.0010117459547486227,0.01367495970787706,0.0007938454116775026,0.0,0.39822073912042144,Low
Mizoram,Mamit,2025-10-31,3.0,0.00023561207165378884,0.003146632644278736,0.0007938454116775026,0.0,0.10396720720666999,Low
Mizoram,Mamit,2025-11-30,4.0,0.00033262880704064304,0.018237234768769664,0.0007938454116775026,0.0,0.48511292973441744,Low
Mizoram,Mamit,2025-12-31,3.0,0.00020789300440040193,0.010253253412207605,0.0007938454116775026,0.0,0.28052396371475624,Low
Mizoram,Mammit,2025-09-30,3.0,0.0002494716052804823,0.01367495970787706,0.00013347124597541993,0.0,0.35452228182765416,Low
Mizoram,Mammit,2025-10-31,2.0,0.00016631440352032152,0.009112684646984453,0.00013347124597541993,0.0,0.23713911723493258,Low
Mizoram,Mammit,2025-11-30,1.0,8.315720176016076e-05,0.006831547116538149,0.00013347124597541993,0.0,0.17678439090336856,Low
Mizoram,Mammit,2025-12-31,2.0,0.00016631440352032152,0.02736178489055488,0.00013347124597541993,0.0,0.6933666233241933,Low
Mizoram,Saiha,2025-05-31,183.0,0.015682062298603652,0.01367495970787706,0.01331976832521475,0.0,1.2355518511453676,Low
Mizoram,Saiha,2025-07-31,153.0,0.012432001663144033,0.011431217874651189,0.01331976832521475,0.0,1.049455879896336,Low
Mizoram,Saiha,2025-09-30,19.0,0.0014829700980562002,0.0016878056263160933,0.01331976832521475,0.0,0.36790931108444536,Low
Mizoram,Saiha,2025-10-31,25.0,0.0019680537749904715,0.01799711502872269,0.01331976832521475,0.0,0.7950453932219812,Low
Mizoram,Saiha,2025-11-30,4.0,0.00030490973978725616,0.002178026554427691,0.01331976832521475,0.0,0.33304241995647754,Low
Mizoram,Saiha,2025-12-31,1.0,6.92976681334673e-05,0.0034098408208686933,0.01331976832521475,0.0,0.35441329375135106,Low
Mizoram,Saitual,2025-09-30,1.0,0.00010394650220020096,0.01367495970787706,0.00037751369249054863,0.0,0.35358212663474553,Low
Mizoram,Saitual,2025-10-31,5.0,0.0005197325110010048,0.06842226043858834,0.00037751369249054863,0.0,1.7388960852545594,Low
Mizoram,Saitual,2025-11-30,1.0,6.92976681334673e-05,0.002725499561734802,0.00037751369249054863,0.0,0.07845966961851972,Low
Mizoram,Serchhip,2025-09-30,28.0,0.002279893281591074,0.01367495970787706,0.0022254103966729897,0.0,0.47757793189402925,Low
Mizoram,Serchhip,2025-10-31,8.0,0.000692976681334673,0.00389865600596433,0.0022254103966729897,0.0,0.16969367533595497,Low
Mizoram,Serchhip,2025-12-31,2.0,0.00016631440352032152,0.0034098408208686933,0.0022254103966729897,0.0,0.13640680459599,Low
Nagaland,Chumukedima,2025-04-30,86.0,0.0066317868403728214,0.01367495970787706,0.006021313809438986,0.0,0.7275717425006191,Low
Nagaland,Chumukedima,2025-09-30,12.0,0.0010671840892553966,0.0018979240855728895,0.006021313809438986,0.0,0.2105617418983178,Low
Nagaland,Chumukedima,2025-10-31,2.0,0.0001385953362669346,0.0022692720556455413,0.006021313809438986,0.0,0.18270189103059564,Low
Nagaland,Chumukedima,2025-11-30,1.0,6.92976681334673e-05,0.006831547116538149,0.006021313809438986,0.0,0.29398686082757214,Low
Nagaland,Chumukedima,2025-12-31,2.0,0.0001385953362669346,0.02736178489055488,0.006021313809438986,0.0,0.8100147119033291,Low
Nagaland,Dimapur,2025-04-30,783.0,0.06048300474689026,0.01367495970787706,0.05305528796217013,0.0,3.8222999418159396,Low
Nagaland,Dimapur,2025-05-31,384.0,0.029520806624857072,0.006700447258466522,0.05305528796217013,0.0,2.4094492056993486,Low
Nagaland,Dimapur,2025-06-30,377.0,0.028689234607255466,0.013425460290484496,0.05305528796217013,0.0,2.5443116507957337,Low
Nagaland,Dimapur,2025-07-31,784.0,0.06058002148227712,0.028450922172996086,0.05305528796217013,0.0,4.19557967285939,Low
Nagaland,Dimapur,2025-09-30,96.0,0.007303974221267454,0.0016640723026699923,0.05305528796217013,0.0,1.3948665356608505,Low
Nagaland,Dimapur,2025-10-31,75.0,0.005640830186064239,0.010680966699166286,0.05305528796217013,0.0,1.5537631341651295,Low
Nagaland,Dimapur,2025-11-30,12.0,0.000873150618481688,0.002178026554427691,0.05305528796217013,0.0,1.1504824478433622,Low
Nagaland,Dimapur,2025-12-31,11.0,0.0007622743494681404,0.012534390942653907,0.05305528796217013,0.0,1.404956506788476,Low
Nagaland,Kiphire,2025-07-31,305.0,0.022674197013270503,0.01367495970787706,0.022305826678446022,0.0,1.694958406796667,Low
Nagaland,Kiphire,2025-09-30,23.0,0.0017601607705900694,0.0010202557684831377,0.022305826678446022,0.0,0.5420293586046017,Low
Nagaland,Kiphire,2025-10-31,102.0,0.007317833754894147,0.06068622881359653,0.022305826678446022,0.0,2.2559856041045996,Low
Nagaland,Kiphire,2025-11-30,9.0,0.0006236790132012058,0.0011957955707296367,0.022305826678446022,0.0,0.5009585833652096,Low
Nagaland,Kohima,2025-04-30,646.0,0.04940230761234884,0.01367495970787706,0.040260257874817094,0.0,3.1231714546872222,Low
Nagaland,Kohima,2025-07-31,239.0,0.017968885347008072,0.0050518361020723025,0.040260257874817094,0.0,1.6502564739284724,Low
Nagaland,Kohima,2025-09-30,101.0,0.007622743494681404,0.005772106673527523,0.040260257874817094,0.0,1.2544175641217863,Low
Nagaland,Kohima,2025-10-31,41.0,0.0030629569314992553,0.0055441724706427106,0.040260257874817094,0.0,1.06632774652238,Low
Nagaland,Kohima,2025-11-30,19.0,0.0013582342954159593,0.006330809609854814,0.040260257874817094,0.0,1.0178047695593506,Low
Nagaland,Kohima,2025-12-31,3.0,0.00020789300440040193,0.0021492121856220535,0.040260257874817094,0.0,0.8672511823129093,Low
Nagaland,Longleng,2025-04-30,369.0,0.027802224455147084,0.01367495970787706,0.031132007185353153,0.0,2.0766031146098727,Low
Nagaland,Longleng,2025-07-31,351.0,0.02566785627663629,0.013007309698965948,0.031132007185353153,0.0,1.9745371372466636,Low
Nagaland,Longleng,2025-09-30,35.0,0.0025640137209382904,0.0013529176630730968,0.031132007185353153,0.0,0.7590236341214222,Low
Nagaland,Longleng,2025-10-31,3.0,0.00020789300440040193,0.0011612909694287653,0.031132007185353153,0.0,0.6599881381187983,Low
Nagaland,Longleng,2025-11-30,2.0,0.00015245486989362808,0.009112684646984453,0.031132007185353153,0.0,0.8565554546774194,Low
Nagaland,Meluri,2025-09-30,1.0,0.00010394650220020096,0.01367495970787706,0.00011558948968947519,0.0,0.348343642578724,Low
Nagaland,Meluri,2025-10-31,2.0,0.0001385953362669346,0.02736178489055488,0.00011558948968947519,0.0,0.6919002255083389,Low
Nagaland,Mokokchung,2025-07-31,220.0,0.016707667786978967,0.01367495970787706,0.015058342855434762,0.0,1.3113475612847805,Low
Nagaland,Mokokchung,2025-09-30,25.0,0.001981913308617165,0.0015434555686853549,0.015058342855434762,0.0,0.41902977867051566,Low
Nagaland,Mokokchung,2025-10-31,32.0,0.0023491909497245413,0.01750727075902685,0.015058342855434762,0.0,0.8328162640733482,Low
Nagaland,Mokokchung,2025-11-30,3.0,0.00020789300440040193,0.001271274386075284,0.015058342855434762,0.0,0.3412644369365934,Low
Nagaland,Mokokchung,2025-12-31,4.0,0.0002771906725338692,0.018237234768769664,0.015058342855434762,0.0,0.7681853532292916,Low
Nagaland,Mon,2025-06-30,174.0,0.013083399743598628,0.01367495970787706,0.06255884295202742,0.0,2.11638684148142,Low
Nagaland,Mon,2025-07-31,1003.0,0.07547209036415924,0.07888402911270415,0.06255884295202742,1.0,21.24216120142452,Low
Nagaland,Mon,2025-09-30,102.0,0.007726689996881604,0.0013800150522512208,0.06255884295202742,0.0,1.5947448352220932,Low
Nagaland,Mon,2025-10-31,91.0,0.006805031010706489,0.012198929541117688,0.06255884295202742,0.0,1.8283513379967502,Low
Nagaland,Mon,2025-11-30,14.0,0.001025605488375316,0.0020937999379189044,0.06255884295202742,0.0,1.3445460770235336,Low
Nagaland,Mon,2025-12-31,8.0,0.0005890301791344721,0.007809177486729422,0.06255884295202742,0.0,1.4699675033741628,Low
Nagaland,Niuland,2025-09-30,2.0,0.00015245486989362808,0.01367495970787706,0.00023117897937895038,0.0,0.3525957670802506,Low
Nagaland,Niuland,2025-10-31,4.0,0.00033262880704064304,0.02736178489055488,0.00023117897937895038,0.0,0.7019733541330768,Low
Nagaland,Noklak,2025-04-30,128.0,0.010075880946606146,0.01367495970787706,0.00965108789496889,0.0,0.9379309884605502,Low
Nagaland,Noklak,2025-09-30,3.0,0.0002217525380270954,0.00030891949041825066,0.00965108789496889,0.0,0.2096148466809179,Low
Nagaland,Noklak,2025-10-31,24.0,0.0016770035688299088,0.10948273598662181,0.00965108789496889,1.0,17.997170300318118,Low
Nagaland,Noklak,2025-11-30,7.0,0.00048508367693427115,0.003980125203480272,0.00965108789496889,0.0,0.31192823506375544,Low
Nagaland,Peren,2025-04-30,544.0,0.040899483732372406,0.01367495970787706,0.03087079330267171,0.0,2.595269208045257,Low
Nagaland,Peren,2025-05-31,282.0,0.02211288590138942,0.007083143167690316,0.03087079330267171,0.0,1.6790098813012688,Low
Nagaland,Peren,2025-06-30,188.0,0.013887252693946849,0.009112684646984453,0.03087079330267171,0.0,1.4007230899859198,Low
Nagaland,Peren,2025-07-31,159.0,0.01214095145698347,0.011563694121187396,0.03087079330267171,0.0,1.392146277362458,Low
Nagaland,Peren,2025-09-30,57.0,0.004331104258341706,0.004894732232196946,0.03087079330267171,0.0,0.9130283421920262,Low
Nagaland,Peren,2025-10-31,27.0,0.002009632375870552,0.006471367506467679,0.03087079330267171,0.0,0.8595853487499482,Low
Nagaland,Peren,2025-11-30,1.0,8.315720176016076e-05,0.0004950539764095284,0.03087079330267171,0.0,0.633118503534079,Low
Nagaland,Phek,2025-04-30,447.0,0.0339142787845189,0.01367495970787706,0.03123706246629156,0.0,2.323186393403514,Low
Nagaland,Phek,2025-09-30,32.0,0.0024254183846713555,0.0009679519879412773,0.03123706246629156,0.0,0.7459567844112175,Low
Nagaland,Phek,2025-10-31,47.0,0.0033817262049132043,0.02009065901225729,0.03123706246629156,0.0,1.2622767728287916,Low
Nagaland,Phek,2025-11-30,7.0,0.000512802744187658,0.0020265978502789148,0.03123706246629156,0.0,0.6959183053503104,Low
Nagaland,Phek,2025-12-31,1.0,6.92976681334673e-05,0.0019433952655817845,0.03123706246629156,0.0,0.6760980376907146,Low
Nagaland,Shamator,2025-09-30,36.0,0.002494716052804823,0.01367495970787706,0.002934850300837969,0.0,0.5003596408258789,Low
Nagaland,Shamator,2025-10-31,9.0,0.0006236790132012058,0.0034098408208686933,0.002934850300837969,0.0,0.16889018706652492,Low
Nagaland,Shamator,2025-11-30,2.0,0.0001385953362669346,0.003029651232460977,0.002934850300837969,0.0,0.13998210027896119,Low
Nagaland,Tseminyu,2025-10-31,3.0,0.00023561207165378887,0.01367495970787706,,0.0,,High
Nagaland,Tuensang,2025-04-30,503.0,0.03843248674682097,0.01367495970787706,0.04037442315382412,0.0,2.6866619256462476,Low
Nagaland,Tuensang,2025-07-31,511.0,0.037781088666366376,0.013892642812174122,0.04037442315382412,0.0,2.6660480800354907,Low
Nagaland,Tuensang,2025-09-30,53.0,0.0039430373167942895,0.0014077073915043734,0.04037442315382412,0.0,1.0004026405358635,Low
Nagaland,Tuensang,2025-10-31,55.0,0.0041578600880080386,0.014191443677034713,0.04037442315382412,0.0,1.3285889585226718,Low
Nagaland,Tuensang,2025-11-30,11.0,0.0007899934167215273,0.002725499561734802,0.04037442315382412,0.0,0.9072256887887136,Low
Nagaland,Tuensang,2025-12-31,3.0,0.00020789300440040193,0.0037209050295659175,0.04037442315382412,0.0,0.9088268089916465,Low
Nagaland,Wokha,2025-07-31,248.0,0.018329233221302102,0.01367495970787706,0.018637289345462795,0.0,1.4477891084582664,Low
Nagaland,Wokha,2025-09-30,46.0,0.0034579536398600184,0.0025268198413410936,0.018637289345462795,0.0,0.574234428537184,Low
Nagaland,Wokha,2025-10-31,18.0,0.0013443747617892655,0.005343848727116646,0.018637289345462795,0.0,0.5601169955587426,Low
Nagaland,Wokha,2025-11-30,4.0,0.0002771906725338692,0.003029651232460977,0.018637289345462795,0.0,0.45957469462213507,Low
Nagaland,Zunheboto,2025-07-31,349.0,0.025681715810262986,0.01367495970787706,0.0256471085677887,0.0,1.88208479646322,Low
Nagaland,Zunheboto,2025-09-30,26.0,0.002009632375870552,0.0010077833926766706,0.0256471085677887,0.0,0.6185220512075129,Low
Nagaland,Zunheboto,2025-10-31,58.0,0.004213298222514812,0.03052028300963438,0.0256471085677887,0.0,1.444481175497226,Low
Nagaland,Zunheboto,2025-11-30,26.0,0.0018571775059769238,0.006123607882951365,0.0256471085677887,0.0,0.7403194686686351,Low
Odisha,ANUGUL,2025-09-30,1.0,6.92976681334673e-05,0.01367495970787706,0.0,0.0,0.34464589942226515,Low
Odisha,ANUGUL,2025-10-31,1.0,8.315720176016076e-05,0.01367495970787706,0.0,0.0,0.34520028076733295,Low
Odisha,Angul,2025-09-30,410.0,0.033165863968677455,0.01367495970787706,0.02977257822587043,0.0,2.2639601159614333,Low
Odisha,Angul,2025-10-31,137.0,0.011032188766847995,0.004561537086240365,0.02977257822587043,0.0,1.1507775423473376,Low
