state,district,date,total_enrolments,age_weighted_load,growth_rate,volatility,anomaly
Madhya Pradesh,Sidhi,2025-12-31,43.0,50.0,-0.5520833333333333,257.8326330522703,0
Madhya Pradesh,Singrauli,2025-09-30,585.0,687.1,0.0,222.1118336934497,0
Madhya Pradesh,Singrauli,2025-10-31,469.0,547.8,-0.19829059829059825,222.1118336934497,0
Madhya Pradesh,Singrauli,2025-11-30,134.0,157.6,-0.7142857142857143,222.1118336934497,0
Madhya Pradesh,Singrauli,2025-12-31,170.0,198.0,0.26865671641791056,222.1118336934497,0
Madhya Pradesh,Tikamgarh,2025-09-30,640.0,730.8,0.0,271.3587723537482,0
Madhya Pradesh,Tikamgarh,2025-10-31,466.0,540.8,-0.271875,271.3587723537482,0
Madhya Pradesh,Tikamgarh,2025-11-30,123.0,141.6,-0.7360515021459227,271.3587723537482,0
Madhya Pradesh,Tikamgarh,2025-12-31,78.0,88.5,-0.36585365853658536,271.3587723537482,0
Madhya Pradesh,Ujjain,2025-09-30,1050.0,1228.7,0.0,454.1732415426225,0
Madhya Pradesh,Ujjain,2025-10-31,1108.0,1301.8,0.05523809523809531,454.1732415426225,0
Madhya Pradesh,Ujjain,2025-11-30,474.0,554.6999999999999,-0.572202166064982,454.1732415426225,0
Madhya Pradesh,Ujjain,2025-12-31,172.0,197.3,-0.6371308016877637,454.1732415426225,0
Madhya Pradesh,Umaria,2025-09-30,490.0,563.6,0.0,206.7752402972851,0
Madhya Pradesh,Umaria,2025-10-31,430.0,501.4,-0.12244897959183676,206.7752402972851,0
Madhya Pradesh,Umaria,2025-11-30,82.0,96.2,-0.8093023255813954,206.7752402972851,0
Madhya Pradesh,Umaria,2025-12-31,130.0,148.8,0.5853658536585367,206.7752402972851,0
Madhya Pradesh,Vidisha,2025-04-30,831.0,986.0,0.0,631.4076488668942,0
Madhya Pradesh,Vidisha,2025-05-31,267.0,316.29999999999995,-0.6787003610108303,631.4076488668942,0
Madhya Pradesh,Vidisha,2025-07-31,1911.0,2185.3999999999996,6.157303370786517,631.4076488668942,1
Madhya Pradesh,Vidisha,2025-09-30,754.0,871.6999999999999,-0.6054421768707483,631.4076488668942,0
Madhya Pradesh,Vidisha,2025-10-31,412.0,478.79999999999995,-0.4535809018567639,631.4076488668942,0
Madhya Pradesh,Vidisha,2025-11-30,144.0,166.4,-0.6504854368932038,631.4076488668942,0
Madhya Pradesh,Vidisha,2025-12-31,101.0,116.8,-0.29861111111111116,631.4076488668942,0
Madhya Pradesh,West Nimar,2025-09-30,75.0,86.7,0.0,31.379398762032817,0
Madhya Pradesh,West Nimar,2025-10-31,65.0,76.3,-0.1333333333333333,31.379398762032817,0
Madhya Pradesh,West Nimar,2025-11-30,28.0,33.2,-0.5692307692307692,31.379398762032817,0
Madhya Pradesh,West Nimar,2025-12-31,8.0,9.2,-0.7142857142857143,31.379398762032817,0
Maharashtra,Ahilyanagar,2025-12-31,1.0,1.2,0.0,,0
Maharashtra,Ahmadnagar,2025-04-30,96.0,115.2,0.0,349.70959380606075,0
Maharashtra,Ahmadnagar,2025-09-30,942.0,1075.6,8.8125,349.70959380606075,1
Maharashtra,Ahmadnagar,2025-10-31,502.0,584.2,-0.46709129511677283,349.70959380606075,0
Maharashtra,Ahmadnagar,2025-11-30,250.0,291.2,-0.50199203187251,349.70959380606075,0
Maharashtra,Ahmadnagar,2025-12-31,133.0,151.2,-0.46799999999999997,349.70959380606075,0
Maharashtra,Ahmed Nagar,2025-09-30,30.0,35.6,0.0,11.74734012447073,0
Maharashtra,Ahmed Nagar,2025-10-31,15.0,17.6,-0.5,11.74734012447073,0
Maharashtra,Ahmed Nagar,2025-11-30,8.0,9.399999999999999,-0.4666666666666667,11.74734012447073,0
Maharashtra,Ahmed Nagar,2025-12-31,3.0,3.2,-0.625,11.74734012447073,0
Maharashtra,Ahmednagar,2025-07-31,368.0,418.4,0.0,,0
Maharashtra,Akola,2025-07-31,637.0,736.0,0.0,233.43264553185358,0
Maharashtra,Akola,2025-09-30,301.0,351.0,-0.5274725274725275,233.43264553185358,0
Maharashtra,Akola,2025-10-31,275.0,324.4,-0.08637873754152825,233.43264553185358,0
Maharashtra,Akola,2025-11-30,131.0,154.2,-0.5236363636363637,233.43264553185358,0
Maharashtra,Akola,2025-12-31,19.0,22.7,-0.8549618320610687,233.43264553185358,0
Maharashtra,Amravati,2025-06-30,368.0,429.5,0.0,228.66190471232122,0
Maharashtra,Amravati,2025-07-31,684.0,795.1,0.8586956521739131,228.66190471232122,0
Maharashtra,Amravati,2025-09-30,414.0,486.0,-0.39473684210526316,228.66190471232122,0
Maharashtra,Amravati,2025-10-31,359.0,427.9,-0.13285024154589375,228.66190471232122,0
Maharashtra,Amravati,2025-11-30,122.0,143.4,-0.6601671309192201,228.66190471232122,0
Maharashtra,Amravati,2025-12-31,41.0,45.4,-0.6639344262295082,228.66190471232122,0
Maharashtra,Aurangabad,2025-03-31,345.0,407.2,0.0,1271.9328748386206,0
Maharashtra,Aurangabad,2025-04-30,791.0,934.3,1.2927536231884056,1271.9328748386206,0
Maharashtra,Aurangabad,2025-07-31,3835.0,4299.4,3.8482932996207335,1271.9328748386206,1
Maharashtra,Aurangabad,2025-09-30,1086.0,1244.6,-0.7168187744458931,1271.9328748386206,0
Maharashtra,Aurangabad,2025-10-31,688.0,797.0,-0.3664825046040515,1271.9328748386206,0
Maharashtra,Aurangabad,2025-11-30,338.0,388.0,-0.5087209302325582,1271.9328748386206,0
Maharashtra,Aurangabad,2025-12-31,185.0,205.8,-0.4526627218934911,1271.9328748386206,0
Maharashtra,Beed,2025-04-30,450.0,535.3,0.0,717.0329739379395,0
Maharashtra,Beed,2025-05-31,444.0,524.7,-0.013333333333333308,717.0329739379395,0
Maharashtra,Beed,2025-06-30,999.0,1153.8,1.25,717.0329739379395,0
Maharashtra,Beed,2025-07-31,2283.0,2613.3999999999996,1.2852852852852852,717.0329739379395,0
Maharashtra,Beed,2025-09-30,488.0,558.4,-0.7862461673236969,717.0329739379395,0
Maharashtra,Beed,2025-10-31,349.0,407.5,-0.2848360655737705,717.0329739379395,0
Maharashtra,Beed,2025-11-30,150.0,175.29999999999998,-0.5702005730659025,717.0329739379395,0
Maharashtra,Beed,2025-12-31,49.0,56.3,-0.6733333333333333,717.0329739379395,0
Maharashtra,Bhandara,2025-09-30,142.0,169.7,0.0,58.22084391922421,0
Maharashtra,Bhandara,2025-10-31,78.0,92.8,-0.45070422535211263,58.22084391922421,0
Maharashtra,Bhandara,2025-11-30,31.0,36.8,-0.6025641025641026,58.22084391922421,0
Maharashtra,Bhandara,2025-12-31,11.0,13.2,-0.6451612903225806,58.22084391922421,0
Maharashtra,Bid,2025-09-30,53.0,60.0,0.0,25.573423705088842,0
Maharashtra,Bid,2025-10-31,57.0,65.8,0.07547169811320753,25.573423705088842,0
Maharashtra,Bid,2025-11-30,14.0,16.0,-0.7543859649122807,25.573423705088842,0
Maharashtra,Bid,2025-12-31,8.0,8.6,-0.4285714285714286,25.573423705088842,0
Maharashtra,Buldana,2025-09-30,81.0,95.0,0.0,34.586847211042524,0
Maharashtra,Buldana,2025-10-31,57.0,67.39999999999999,-0.2962962962962963,34.586847211042524,0
Maharashtra,Buldana,2025-11-30,24.0,28.799999999999997,-0.5789473684210527,34.586847211042524,0
Maharashtra,Buldana,2025-12-31,3.0,3.5999999999999996,-0.875,34.586847211042524,0
Maharashtra,Buldhana,2025-06-30,368.0,434.7,0.0,509.17803042419916,0
Maharashtra,Buldhana,2025-07-31,1462.0,1724.1,2.972826086956522,509.17803042419916,0
Maharashtra,Buldhana,2025-09-30,429.0,504.09999999999997,-0.7065663474692203,509.17803042419916,0
Maharashtra,Buldhana,2025-10-31,284.0,334.59999999999997,-0.337995337995338,509.17803042419916,0
Maharashtra,Buldhana,2025-11-30,138.0,163.6,-0.5140845070422535,509.17803042419916,0
Maharashtra,Buldhana,2025-12-31,75.0,87.39999999999999,-0.4565217391304348,509.17803042419916,0
Maharashtra,Chandrapur,2025-04-30,221.0,264.6,0.0,123.14316097631284,0
Maharashtra,Chandrapur,2025-06-30,232.0,276.6,0.04977375565610864,123.14316097631284,0
Maharashtra,Chandrapur,2025-07-31,403.0,469.7,0.7370689655172413,123.14316097631284,0
Maharashtra,Chandrapur,2025-09-30,273.0,324.09999999999997,-0.32258064516129037,123.14316097631284,0
Maharashtra,Chandrapur,2025-10-31,160.0,192.1,-0.4139194139194139,123.14316097631284,0
Maharashtra,Chandrapur,2025-11-30,81.0,96.39999999999999,-0.49375,123.14316097631284,0
Maharashtra,Chandrapur,2025-12-31,35.0,40.6,-0.5679012345679013,123.14316097631284,0
Maharashtra,Chatrapati Sambhaji Nagar,2025-09-30,16.0,17.6,0.0,5.131601439446884,0
Maharashtra,Chatrapati Sambhaji Nagar,2025-10-31,13.0,14.2,-0.1875,5.131601439446884,0
Maharashtra,Chatrapati Sambhaji Nagar,2025-11-30,6.0,7.1000000000000005,-0.5384615384615384,5.131601439446884,0
Maharashtra,Chhatrapati Sambhajinagar,2025-09-30,69.0,77.3,0.0,29.24038303442689,0
Maharashtra,Chhatrapati Sambhajinagar,2025-10-31,42.0,50.6,-0.3913043478260869,29.24038303442689,0
Maharashtra,Chhatrapati Sambhajinagar,2025-11-30,16.0,17.8,-0.6190476190476191,29.24038303442689,0
Maharashtra,Chhatrapati Sambhajinagar,2025-12-31,3.0,3.2,-0.8125,29.24038303442689,0
Maharashtra,Dharashiv,2025-09-30,3.0,3.4,0.0,10.583005244258363,0
Maharashtra,Dharashiv,2025-10-31,23.0,30.9,6.666666666666667,10.583005244258363,1
Maharashtra,Dharashiv,2025-11-30,7.0,7.8,-0.6956521739130435,10.583005244258363,0
Maharashtra,Dhule,2025-05-31,182.0,214.6,0.0,949.282661502132,0
Maharashtra,Dhule,2025-06-30,1488.0,1752.1,7.175824175824175,949.282661502132,1
Maharashtra,Dhule,2025-07-31,2644.0,2989.5,0.7768817204301075,949.282661502132,0
Maharashtra,Dhule,2025-09-30,806.0,906.5,-0.6951588502269289,949.282661502132,0
Maharashtra,Dhule,2025-10-31,384.0,447.3,-0.5235732009925558,949.282661502132,0
Maharashtra,Dhule,2025-11-30,146.0,179.5,-0.6197916666666667,949.282661502132,0
Maharashtra,Dhule,2025-12-31,57.0,63.5,-0.6095890410958904,949.282661502132,0
Maharashtra,Gadchiroli,2025-09-30,213.0,249.1,0.0,84.19174543861173,0
Maharashtra,Gadchiroli,2025-10-31,89.0,105.3,-0.5821596244131455,84.19174543861173,0
Maharashtra,Gadchiroli,2025-11-30,33.0,39.199999999999996,-0.6292134831460674,84.19174543861173,0
Maharashtra,Gadchiroli,2025-12-31,36.0,41.6,0.09090909090909083,84.19174543861173,0
Maharashtra,Gondia,2025-09-30,1.0,1.2,0.0,0.0,0
Maharashtra,Gondia,2025-10-31,1.0,1.2,0.0,0.0,0
Maharashtra,Gondia,2025-11-30,1.0,1.2,0.0,0.0,0
Maharashtra,Gondiya,2025-09-30,277.0,329.9,0.0,114.51491896982972,0
Maharashtra,Gondiya,2025-10-31,159.0,190.0,-0.42599277978339345,114.51491896982972,0
Maharashtra,Gondiya,2025-11-30,52.0,61.99999999999999,-0.6729559748427674,114.51491896982972,0
Maharashtra,Gondiya,2025-12-31,26.0,30.8,-0.5,114.51491896982972,0
Maharashtra,Gondiya *,2025-09-30,8.0,9.6,0.0,3.0,0
Maharashtra,Gondiya *,2025-10-31,5.0,5.8,-0.375,3.0,0
Maharashtra,Gondiya *,2025-11-30,2.0,2.2,-0.6,3.0,0
Maharashtra,Hingoli,2025-04-30,1144.0,1394.6,0.0,999.8386209069656,0
Maharashtra,Hingoli,2025-05-31,311.0,377.2,-0.7281468531468531,999.8386209069656,0
Maharashtra,Hingoli,2025-06-30,337.0,396.2,0.0836012861736335,999.8386209069656,0
Maharashtra,Hingoli,2025-07-31,3006.0,3511.0,7.919881305637983,999.8386209069656,1
Maharashtra,Hingoli,2025-09-30,265.0,305.59999999999997,-0.9118429807052562,999.8386209069656,0
Maharashtra,Hingoli,2025-10-31,220.0,256.59999999999997,-0.16981132075471694,999.8386209069656,0
Maharashtra,Hingoli,2025-11-30,80.0,94.2,-0.6363636363636364,999.8386209069656,0
Maharashtra,Hingoli,2025-12-31,68.0,79.3,-0.15000000000000002,999.8386209069656,0
Maharashtra,Jalgaon,2025-04-30,423.0,500.0,0.0,500.9914931318457,0
Maharashtra,Jalgaon,2025-05-31,641.0,763.7,0.5153664302600474,500.9914931318457,0
Maharashtra,Jalgaon,2025-07-31,1463.0,1703.5,1.282371294851794,500.9914931318457,0
Maharashtra,Jalgaon,2025-09-30,1129.0,1291.6,-0.228298017771702,500.9914931318457,0
Maharashtra,Jalgaon,2025-10-31,518.0,609.9,-0.5411868910540301,500.9914931318457,0
Maharashtra,Jalgaon,2025-11-30,182.0,214.39999999999998,-0.6486486486486487,500.9914931318457,0
Maharashtra,Jalgaon,2025-12-31,76.0,87.7,-0.5824175824175823,500.9914931318457,0
Maharashtra,Jalna,2025-09-30,481.0,558.1,0.0,196.37209577737872,0
Maharashtra,Jalna,2025-10-31,352.0,411.2,-0.26819126819126815,196.37209577737872,0
Maharashtra,Jalna,2025-11-30,142.0,167.0,-0.5965909090909092,196.37209577737872,0
Maharashtra,Jalna,2025-12-31,49.0,56.79999999999999,-0.6549295774647887,196.37209577737872,0
Maharashtra,Kolhapur,2025-09-30,477.0,558.5,0.0,223.2552724274763,0
Maharashtra,Kolhapur,2025-10-31,541.0,646.5,0.1341719077568133,223.2552724274763,0
Maharashtra,Kolhapur,2025-11-30,230.0,269.2,-0.5748613678373382,223.2552724274763,0
Maharashtra,Kolhapur,2025-12-31,59.0,67.8,-0.7434782608695651,223.2552724274763,0
Maharashtra,Latur,2025-04-30,294.0,351.3,0.0,263.930546419571,0
Maharashtra,Latur,2025-06-30,545.0,630.5,0.8537414965986394,263.930546419571,0
Maharashtra,Latur,2025-07-31,819.0,946.1999999999999,0.5027522935779816,263.930546419571,0
Maharashtra,Latur,2025-09-30,490.0,565.3,-0.4017094017094017,263.930546419571,0
Maharashtra,Latur,2025-10-31,399.0,466.4,-0.18571428571428572,263.930546419571,0
Maharashtra,Latur,2025-11-30,152.0,177.6,-0.6190476190476191,263.930546419571,0
Maharashtra,Latur,2025-12-31,24.0,27.8,-0.8421052631578947,263.930546419571,0
Maharashtra,Mumbai,2025-07-31,931.0,1063.4,0.0,386.1666738598762,0
Maharashtra,Mumbai,2025-09-30,794.0,899.1999999999999,-0.14715359828141783,386.1666738598762,0
Maharashtra,Mumbai,2025-10-31,987.0,1132.2,0.24307304785894202,386.1666738598762,0
Maharashtra,Mumbai,2025-11-30,398.0,457.0,-0.5967578520770009,386.1666738598762,0
Maharashtra,Mumbai,2025-12-31,84.0,94.8,-0.7889447236180904,386.1666738598762,0
Maharashtra,Mumbai City,2025-09-30,165.0,191.9,0.0,87.49238062063843,0
Maharashtra,Mumbai City,2025-10-31,226.0,268.7,0.36969696969696964,87.49238062063843,0
Maharashtra,Mumbai City,2025-11-30,88.0,103.6,-0.6106194690265487,87.49238062063843,0
Maharashtra,Mumbai City,2025-12-31,26.0,30.2,-0.7045454545454546,87.49238062063843,0
Maharashtra,Mumbai Suburban,2025-04-30,542.0,641.8,0.0,1921.4548059812835,0
Maharashtra,Mumbai Suburban,2025-05-31,1569.0,1860.3999999999999,1.8948339483394836,1921.4548059812835,0
Maharashtra,Mumbai Suburban,2025-07-31,5571.0,6311.9,2.5506692160611855,1921.4548059812835,1
Maharashtra,Mumbai Suburban,2025-09-30,645.0,739.6,-0.8842218632202477,1921.4548059812835,0
Maharashtra,Mumbai Suburban,2025-10-31,692.0,803.3,0.0728682170542636,1921.4548059812835,0
Maharashtra,Mumbai Suburban,2025-11-30,272.0,313.09999999999997,-0.6069364161849711,1921.4548059812835,0
Maharashtra,Mumbai Suburban,2025-12-31,108.0,121.0,-0.6029411764705883,1921.4548059812835,0
Maharashtra,Mumbai( Sub Urban ),2025-09-30,28.0,32.4,0.0,14.244882121894399,0
Maharashtra,Mumbai( Sub Urban ),2025-10-31,35.0,39.2,0.25,14.244882121894399,0
Maharashtra,Mumbai( Sub Urban ),2025-11-30,12.0,13.8,-0.6571428571428571,14.244882121894399,0
Maharashtra,Mumbai( Sub Urban ),2025-12-31,4.0,4.2,-0.6666666666666667,14.244882121894399,0
Maharashtra,Nagpur,2025-04-30,566.0,683.5999999999999,0.0,359.9321364606707,0
Maharashtra,Nagpur,2025-05-31,293.0,352.59999999999997,-0.4823321554770318,359.9321364606707,0
Maharashtra,Nagpur,2025-07-31,1166.0,1365.3,2.9795221843003414,359.9321364606707,0
Maharashtra,Nagpur,2025-09-30,690.0,812.1,-0.40823327615780447,359.9321364606707,0
Maharashtra,Nagpur,2025-10-31,630.0,742.1,-0.08695652173913049,359.9321364606707,0
Maharashtra,Nagpur,2025-11-30,267.0,311.4,-0.5761904761904761,359.9321364606707,0
Maharashtra,Nagpur,2025-12-31,71.0,84.69999999999999,-0.7340823970037453,359.9321364606707,0
Maharashtra,Nanded,2025-04-30,607.0,727.4,0.0,528.6765146503645,0
Maharashtra,Nanded,2025-05-31,502.0,598.0999999999999,-0.17298187808896215,528.6765146503645,0
Maharashtra,Nanded,2025-06-30,584.0,684.4,0.1633466135458168,528.6765146503645,0
Maharashtra,Nanded,2025-07-31,1803.0,2085.0,2.087328767123288,528.6765146503645,0
Maharashtra,Nanded,2025-09-30,779.0,894.9,-0.5679423183582917,528.6765146503645,0
Maharashtra,Nanded,2025-10-31,506.0,593.8,-0.35044929396662383,528.6765146503645,0
Maharashtra,Nanded,2025-11-30,180.0,209.6,-0.6442687747035574,528.6765146503645,0
Maharashtra,Nanded,2025-12-31,63.0,73.9,-0.65,528.6765146503645,0
Maharashtra,Nandurbar,2025-04-30,282.0,334.4,0.0,1065.0988105290871,0
Maharashtra,Nandurbar,2025-05-31,406.0,466.7,0.43971631205673756,1065.0988105290871,0
Maharashtra,Nandurbar,2025-07-31,3100.0,3543.7,6.635467980295567,1065.0988105290871,1
Maharashtra,Nandurbar,2025-09-30,580.0,672.1,-0.8129032258064516,1065.0988105290871,0
Maharashtra,Nandurbar,2025-10-31,470.0,556.0,-0.18965517241379315,1065.0988105290871,0
Maharashtra,Nandurbar,2025-11-30,133.0,156.2,-0.7170212765957447,1065.0988105290871,0
Maharashtra,Nandurbar,2025-12-31,68.0,76.2,-0.4887218045112782,1065.0988105290871,0
Maharashtra,Nandurbar *,2025-09-30,13.0,15.399999999999999,0.0,5.291502622129181,0
Maharashtra,Nandurbar *,2025-10-31,11.0,12.6,-0.15384615384615385,5.291502622129181,0
Maharashtra,Nandurbar *,2025-12-31,3.0,3.5999999999999996,-0.7272727272727273,5.291502622129181,0
Maharashtra,Nashik,2025-05-31,156.0,197.89999999999998,0.0,1697.094035893906,0
Maharashtra,Nashik,2025-07-31,4615.0,5216.299999999999,28.583333333333332,1697.094035893906,1
Maharashtra,Nashik,2025-09-30,1635.0,1870.3999999999999,-0.6457204767063922,1697.094035893906,0
Maharashtra,Nashik,2025-10-31,851.0,990.6999999999999,-0.4795107033639143,1697.094035893906,0
Maharashtra,Nashik,2025-11-30,485.0,562.1999999999999,-0.4300822561692127,1697.094035893906,0
Maharashtra,Nashik,2025-12-31,237.0,266.09999999999997,-0.511340206185567,1697.094035893906,0
Maharashtra,Osmanabad,2025-07-31,390.0,450.0,0.0,145.2160459453431,0
Maharashtra,Osmanabad,2025-09-30,267.0,309.4,-0.3153846153846154,145.2160459453431,0
Maharashtra,Osmanabad,2025-10-31,208.0,242.4,-0.22097378277153557,145.2160459453431,0
Maharashtra,Osmanabad,2025-11-30,71.0,83.8,-0.6586538461538461,145.2160459453431,0
Maharashtra,Osmanabad,2025-12-31,35.0,40.4,-0.5070422535211268,145.2160459453431,0
Maharashtra,Palghar,2025-04-30,280.0,322.79999999999995,0.0,350.04489507980054,0
Maharashtra,Palghar,2025-05-31,331.0,370.4,0.18214285714285716,350.04489507980054,0
Maharashtra,Palghar,2025-06-30,514.0,569.4,0.552870090634441,350.04489507980054,0
Maharashtra,Palghar,2025-07-31,1217.0,1346.8,1.367704280155642,350.04489507980054,0
Maharashtra,Palghar,2025-09-30,482.0,547.4,-0.6039441248972884,350.04489507980054,0
Maharashtra,Palghar,2025-10-31,560.0,647.9,0.16182572614107893,350.04489507980054,0
Maharashtra,Palghar,2025-11-30,242.0,281.4,-0.5678571428571428,350.04489507980054,0
Maharashtra,Palghar,2025-12-31,42.0,47.0,-0.8264462809917356,350.04489507980054,0
Maharashtra,Parbhani,2025-03-31,68.0,89.9,0.0,197.8836839685182,0
Maharashtra,Parbhani,2025-04-30,161.0,196.0,1.3676470588235294,197.8836839685182,0
Maharashtra,Parbhani,2025-05-31,547.0,648.0,2.3975155279503104,197.8836839685182,0
Maharashtra,Parbhani,2025-09-30,387.0,448.9,-0.2925045703839122,197.8836839685182,0
Maharashtra,Parbhani,2025-10-31,405.0,479.0,0.04651162790697683,197.8836839685182,0
Maharashtra,Parbhani,2025-11-30,139.0,162.6,-0.6567901234567901,197.8836839685182,0
Maharashtra,Parbhani,2025-12-31,25.0,29.799999999999997,-0.8201438848920863,197.8836839685182,0
Maharashtra,Pune,2025-04-30,69.0,86.3,0.0,1794.3043817272794,0
Maharashtra,Pune,2025-05-31,486.0,582.1,6.043478260869565,1794.3043817272794,1
Maharashtra,Pune,2025-06-30,236.0,269.9,-0.51440329218107,1794.3043817272794,0
Maharashtra,Pune,2025-07-31,5488.0,6362.5,22.25423728813559,1794.3043817272794,1
Maharashtra,Pune,2025-09-30,1614.0,1866.6,-0.7059037900874636,1794.3043817272794,0
Maharashtra,Pune,2025-10-31,1810.0,2133.7,0.12143742255266421,1794.3043817272794,0
Maharashtra,Pune,2025-11-30,818.0,956.4,-0.5480662983425415,1794.3043817272794,0
Maharashtra,Pune,2025-12-31,245.0,274.8,-0.7004889975550121,1794.3043817272794,0
Maharashtra,Raigad,2025-04-30,335.0,393.9,0.0,434.73884881232624,0
Maharashtra,Raigad,2025-07-31,1166.0,1347.5,2.4805970149253733,434.73884881232624,0
Maharashtra,Raigad,2025-09-30,111.0,128.79999999999998,-0.9048027444253859,434.73884881232624,0
Maharashtra,Raigad,2025-10-31,147.0,172.1,0.32432432432432434,434.73884881232624,0
Maharashtra,Raigad,2025-11-30,52.0,60.8,-0.6462585034013606,434.73884881232624,0
Maharashtra,Raigad,2025-12-31,29.0,33.5,-0.4423076923076923,434.73884881232624,0
Maharashtra,Raigarh,2025-09-30,249.0,289.0,0.0,143.84337547021994,0
Maharashtra,Raigarh,2025-10-31,382.0,447.4,0.5341365461847389,143.84337547021994,0
Maharashtra,Raigarh,2025-11-30,143.0,168.6,-0.6256544502617801,143.84337547021994,0
Maharashtra,Raigarh,2025-12-31,47.0,53.199999999999996,-0.6713286713286714,143.84337547021994,0
Maharashtra,Raigarh(MH),2025-10-31,4.0,4.8,0.0,0.5773502691896257,0
Maharashtra,Raigarh(MH),2025-11-30,4.0,4.6,0.0,0.5773502691896257,0
Maharashtra,Raigarh(MH),2025-12-31,3.0,3.5999999999999996,-0.25,0.5773502691896257,0
Maharashtra,Ratnagiri,2025-09-30,113.0,132.29999999999998,0.0,77.06707035649748,0
Maharashtra,Ratnagiri,2025-10-31,211.0,251.79999999999998,0.8672566371681416,77.06707035649748,0
Maharashtra,Ratnagiri,2025-11-30,80.0,93.6,-0.6208530805687205,77.06707035649748,0
Maharashtra,Ratnagiri,2025-12-31,28.0,32.8,-0.65,77.06707035649748,0
Maharashtra,Sangli,2025-05-31,225.0,267.0,0.0,520.9159972495337,0
Maharashtra,Sangli,2025-06-30,356.0,409.5,0.5822222222222222,520.9159972495337,0
Maharashtra,Sangli,2025-07-31,1594.0,1809.6,3.477528089887641,520.9159972495337,0
Maharashtra,Sangli,2025-09-30,492.0,566.3,-0.6913425345043915,520.9159972495337,0
Maharashtra,Sangli,2025-10-31,347.0,407.5,-0.2947154471544715,520.9159972495337,0
Maharashtra,Sangli,2025-11-30,188.0,219.79999999999998,-0.4582132564841499,520.9159972495337,0
Maharashtra,Sangli,2025-12-31,26.0,29.799999999999997,-0.8617021276595744,520.9159972495337,0
Maharashtra,Satara,2025-04-30,236.0,283.4,0.0,133.67551330420565,0
Maharashtra,Satara,2025-05-31,192.0,227.0,-0.18644067796610164,133.67551330420565,0
Maharashtra,Satara,2025-06-30,201.0,233.2,0.046875,133.67551330420565,0
Maharashtra,Satara,2025-07-31,459.0,532.4,1.283582089552239,133.67551330420565,0
Maharashtra,Satara,2025-09-30,305.0,359.8,-0.33551198257080606,133.67551330420565,0
Maharashtra,Satara,2025-10-31,353.0,417.5,0.1573770491803279,133.67551330420565,0
Maharashtra,Satara,2025-11-30,117.0,138.0,-0.6685552407932012,133.67551330420565,0
Maharashtra,Satara,2025-12-31,37.0,42.4,-0.6837606837606838,133.67551330420565,0
Maharashtra,Sindhudurg,2025-09-30,62.0,73.8,0.0,36.359317925395686,0
Maharashtra,Sindhudurg,2025-10-31,95.0,113.39999999999999,0.532258064516129,36.359317925395686,0
Maharashtra,Sindhudurg,2025-11-30,43.0,51.4,-0.5473684210526315,36.359317925395686,0
Maharashtra,Sindhudurg,2025-12-31,8.0,9.2,-0.813953488372093,36.359317925395686,0
Maharashtra,Solapur,2025-04-30,660.0,792.0999999999999,0.0,250.31580054003783,0
Maharashtra,Solapur,2025-05-31,621.0,741.1,-0.05909090909090908,250.31580054003783,0
Maharashtra,Solapur,2025-07-31,561.0,649.0,-0.09661835748792269,250.31580054003783,0
Maharashtra,Solapur,2025-09-30,857.0,986.9,0.5276292335115864,250.31580054003783,0
Maharashtra,Solapur,2025-10-31,618.0,721.1999999999999,-0.278879813302217,250.31580054003783,0
Maharashtra,Solapur,2025-11-30,230.0,268.2,-0.627831715210356,250.31580054003783,0
Maharashtra,Solapur,2025-12-31,149.0,169.4,-0.3521739130434782,250.31580054003783,0
Maharashtra,Thane,2025-03-31,47.0,58.3,0.0,2333.787521271901,0
Maharashtra,Thane,2025-04-30,3434.0,3983.2,72.06382978723404,2333.787521271901,1
Maharashtra,Thane,2025-05-31,2332.0,2667.4,-0.32090856144437974,2333.787521271901,0
Maharashtra,Thane,2025-06-30,4421.0,5018.4,0.8957975986277873,2333.787521271901,1
Maharashtra,Thane,2025-07-31,7343.0,8221.2,0.6609364397195205,2333.787521271901,1
Maharashtra,Thane,2025-09-30,1587.0,1797.8,-0.7838758000817105,2333.787521271901,0
Maharashtra,Thane,2025-10-31,1835.0,2112.2,0.15626969124133594,2333.787521271901,0
Maharashtra,Thane,2025-11-30,782.0,893.5,-0.573841961852861,2333.787521271901,0
Maharashtra,Thane,2025-12-31,195.0,217.4,-0.7506393861892583,2333.787521271901,0
Maharashtra,Wardha,2025-09-30,138.0,163.2,0.0,58.640145520510664,0
Maharashtra,Wardha,2025-10-31,106.0,125.6,-0.23188405797101452,58.640145520510664,0
Maharashtra,Wardha,2025-11-30,34.0,40.8,-0.679245283018868,58.640145520510664,0
Maharashtra,Wardha,2025-12-31,14.0,16.599999999999998,-0.5882352941176471,58.640145520510664,0
Maharashtra,Washim,2025-05-31,228.0,272.6,0.0,151.35179769882703,0
Maharashtra,Washim,2025-07-31,457.0,538.0999999999999,1.0043859649122808,151.35179769882703,0
Maharashtra,Washim,2025-09-30,162.0,190.4,-0.6455142231947484,151.35179769882703,0
Maharashtra,Washim,2025-10-31,150.0,179.6,-0.07407407407407407,151.35179769882703,0
Maharashtra,Washim,2025-11-30,74.0,87.8,-0.5066666666666666,151.35179769882703,0
Maharashtra,Washim,2025-12-31,28.0,32.8,-0.6216216216216216,151.35179769882703,0
Maharashtra,Washim *,2025-09-30,2.0,2.2,0.0,0.5773502691896257,0
